fire_number,fire_location_latitude,fire_location_longitude,fire_origin,general_cause_desc,activity_class,fire_type,weather_conditions_over_fire,fuel_type,fire_duration,fire_duration2,fire_duration3,reported_month
4,54.620112,-113.85443,5,4,0,3,5,8,173400,60,167940,8
6,56.020067,-116.437533,6,4,0,4,3,2,166080,66300,79800,6
0,51.395617,-115.0837,6,10,6,0,0,0,300,0,300,8
8,55.876833,-114.0761,6,11,26,4,3,8,24120,3900,3600,7
1,53.292667,-117.037833,6,4,0,4,4,2,4560,1200,1200,7
8,55.225517,-114.057517,6,7,16,3,3,7,6600,0,3000,10
4,55.9406,-110.718517,2,3,27,4,3,7,61680,1320,59400,5
3,59.069,-116.387,6,4,0,4,1,2,17460,4620,8040,8
8,56.41565,-115.335667,6,7,16,4,1,9,20460,0,13920,4
1,53.9879,-116.879583,6,4,0,4,2,2,64200,0,63840,7
4,54.769167,-111.912633,5,3,12,4,3,10,4800,600,2400,4
3,58.51355,-119.114517,6,7,14,4,3,10,73320,0,60,5
8,56.337,-113.251167,6,4,0,3,3,2,10740,4440,1800,7
0,51.633367,-115.109183,6,10,7,0,0,0,180,0,180,7
8,55.865433,-113.451167,2,11,4,4,5,0,415080,0,413700,5
5,56.6458,-111.1044,6,10,7,3,3,0,40560,0,37140,8
5,58.719033,-111.154933,6,10,7,4,4,3,30720,0,780,6
3,58.461928,-114.547834,2,3,27,4,1,7,13500,3000,3660,5
3,58.017467,-114.546833,6,4,0,2,3,2,60420,42240,8880,7
0,51.2729,-115.007583,6,10,7,0,0,0,240,0,240,7
4,55.927117,-110.720517,2,3,5,4,3,9,4860,2220,2400,4
1,53.885167,-116.3,6,4,0,4,3,2,5340,0,300,5
0,49.6061,-114.391417,6,10,6,0,0,0,300,0,300,7
8,55.31611700000001,-115.467217,6,13,0,4,3,9,4320,0,3480,5
7,52.528583,-115.278583,6,10,27,4,4,10,87060,4200,75060,9
7,52.7065,-115.546083,6,4,0,4,3,2,3900,360,2580,5
8,55.35599200000001,-116.237897,6,11,15,4,3,11,64680,0,63540,6
0,50.854733,-114.609733,6,10,7,0,0,0,360,0,360,5
0,50.005483,-114.0672,6,3,3,4,3,9,89640,0,82200,10
3,58.7041,-118.683733,2,3,27,4,3,9,10440,900,9000,4
6,56.76151700000001,-118.5988,6,4,0,4,3,2,61200,7620,52200,8
6,58.0025,-117.990333,3,10,6,3,3,7,255420,80940,168300,10
7,52.759598,-116.073581,6,1,15,4,3,3,2764800,0,2335200,1
6,56.255376,-117.343267,6,11,27,4,3,0,16380,0,14700,8
6,57.1891,-116.914,6,4,0,4,4,2,15360,2400,8760,6
2,55.56235,-117.949917,6,6,15,4,4,0,1032840,0,1018860,8
2,55.630345,-119.405931,6,4,0,4,2,2,62880,0,59640,6
7,52.316979,-116.330028,6,10,6,4,3,0,300,0,60,6
3,59.61493299999999,-117.037217,6,4,0,4,4,1,64260,54900,60,8
4,55.239333,-113.197517,5,11,8,3,4,9,67920,0,65520,4
8,55.26,-114.605733,6,10,6,3,4,0,2520,0,1020,5
7,53.110303,-115.435959,6,5,9,4,3,9,9540,0,3180,5
1,53.3159,-117.77035,6,10,7,4,0,0,900,0,900,5
3,58.49401700000001,-119.167383,6,5,9,4,3,9,4500,1980,1320,7
3,58.717033,-114.187417,6,4,0,3,3,0,251940,138900,97440,6
1,53.6037,-118.089383,6,13,0,3,3,9,5220,0,540,8
4,55.568133,-110.802133,6,5,1,2,3,1,1135800,165600,865800,4
8,56.83651700000001,-115.427883,6,4,0,4,4,8,4320,0,1800,6
0,51.633517,-115.08595,6,10,6,4,3,0,300,0,300,5
6,56.672583,-118.701483,6,4,0,3,2,2,5100,2700,360,7
0,51.651067,-115.15065,6,10,6,0,0,0,180,0,180,5
3,58.72306700000001,-118.744483,2,3,12,4,4,9,67860,22560,4500,5
4,55.7156,-112.623983,6,4,0,4,4,8,187920,74700,99180,6
6,56.443633,-119.563417,6,4,0,3,3,8,87780,15540,70980,8
4,55.92696700000001,-110.721617,2,3,12,4,3,9,7320,1140,2880,5
0,51.089517,-115.038167,2,11,19,4,2,0,222000,0,220620,6
3,58.69725,-118.774,2,11,6,3,3,2,13080,2760,2580,9
4,55.4645,-113.199417,6,4,0,4,4,2,3660,2940,600,7
4,54.78855,-111.8789,5,11,8,4,3,9,181020,0,179700,5
3,58.67143299999999,-116.768733,6,4,0,4,3,0,77100,11340,56640,7
8,56.06333299999999,-114.70075,6,4,0,2,3,1,95160,76320,7620,8
4,55.924983,-110.734683,2,11,8,4,1,9,2220,0,840,5
3,58.51425,-116.969467,5,11,6,4,4,9,6120,2220,1800,5
7,52.6937,-115.358983,2,13,0,4,4,0,7920,0,420,8
4,54.656691,-111.888625,2,11,10,4,5,7,42960,0,17700,4
4,54.812117,-111.917967,5,11,10,4,3,0,137700,0,135300,7
8,55.181667,-116.137833,3,4,0,4,3,6,3900,0,3900,7
0,51.321433,-114.980383,6,10,7,3,4,7,6420,0,3600,3
2,55.306783,-117.083867,5,0,8,4,4,9,89340,2640,78840,5
9,54.206617,-116.293798,6,10,0,3,4,0,3300,0,2700,9
8,56.80221700000001,-114.045817,6,4,0,4,3,2,65520,56340,3720,6
8,54.762317,-116.386367,6,4,0,4,4,2,11700,2580,5640,8
8,56.282194,-115.700749,6,10,1,3,3,7,178980,84360,83520,10
3,58.45591700000001,-114.545667,2,3,27,4,4,8,4800,2280,1800,8
0,51.279417,-115.074667,6,10,7,0,0,0,1020,0,1020,5
4,55.122556,-111.024067,1,4,0,4,3,2,71100,44400,8400,5
2,55.870023,-119.304967,6,7,14,4,3,6,72000,2040,62700,5
5,57.6456,-111.714133,6,4,0,4,3,8,80580,11520,68760,8
0,49.918,-114.389367,6,10,6,3,3,0,2520,0,1500,5
6,56.84045,-117.218267,6,1,8,3,3,0,93420,0,93360,5
2,55.879654,-119.493861,6,11,15,3,3,0,2327100,0,2317800,4
0,50.8521,-114.6187,6,10,6,4,4,0,1020,0,1020,5
8,56.67913299999999,-115.414383,6,4,0,3,5,2,61800,0,54000,6
1,52.875,-116.981683,6,13,0,4,4,2,102840,0,75900,7
8,55.9875,-113.873333,6,10,7,3,3,2,251700,0,251100,2
0,51.633483,-115.109167,6,10,6,4,3,0,300,0,300,8
7,52.299933,-115.216683,6,13,0,3,1,9,4980,1380,1380,6
0,51.556667,-115.21225,6,10,6,0,0,0,120,0,120,7
3,58.547408,-116.89438,5,0,14,4,5,0,341220,0,337980,6
6,56.591317,-119.4129,6,4,0,3,4,2,12120,0,3660,6
2,55.22415,-116.9564,5,0,14,4,3,10,425400,480,419820,5
4,54.53276700000001,-110.641633,6,10,6,4,4,0,1800,0,1800,5
4,55.907383,-110.7325,6,3,27,4,3,0,7440,0,0,6
6,56.4514,-116.114083,6,13,0,4,3,9,5400,0,840,4
3,58.461928,-114.55472,2,3,27,4,4,6,73800,0,72000,5
4,54.96185,-112.493083,6,4,0,4,4,10,7800,0,5100,7
3,58.431101,-116.810717,5,11,10,4,3,0,73200,0,72900,6
3,58.708333,-118.72625,2,11,10,3,4,10,337740,55380,278160,4
7,52.765005,-115.351781,2,11,20,4,4,0,1789080,0,1787880,6
4,54.704833,-110.437,6,10,13,4,4,2,105300,2700,97740,6
1,53.930717,-118.968583,5,9,18,4,3,9,11100,4320,1920,7
3,57.72245,-114.6515,6,4,0,3,4,2,73800,70200,2700,8
6,56.495833,-116.65165,2,8,10,3,4,10,7620,0,7620,4
3,58.466308,-114.448743,2,3,12,4,4,9,102840,22140,65880,5
6,56.717367,-116.138767,6,4,0,4,4,2,10860,300,8100,6
1,52.998217,-116.877117,6,13,0,4,3,10,151620,39660,102000,9
6,56.33545,-118.816967,5,11,24,4,3,10,74340,2160,67500,5
6,56.38405,-118.819117,5,11,15,4,3,0,1614480,172800,1391400,9
6,57.0055,-116.7687,6,4,0,4,2,2,14280,600,3900,7
9,54.41161700000001,-116.7722,5,5,20,4,5,0,92460,0,83760,5
0,51.63218300000001,-115.104783,6,10,7,0,0,0,600,0,600,5
3,59.864785,-116.828054,6,4,0,4,4,2,266040,20640,180840,6
7,52.229657,-116.449037,6,10,6,4,3,0,360,0,60,8
6,56.31501700000001,-119.139167,6,10,7,4,3,0,3000,0,540,5
4,54.665817,-111.041345,6,10,6,3,1,7,179700,0,86880,10
1,53.57375,-116.574033,5,10,13,4,1,7,80880,9360,67800,5
1,53.657417,-116.39045,5,11,16,4,5,8,2340,0,60,8
2,54.4603,-118.572883,6,5,9,4,3,2,69120,0,61500,9
8,57.01286700000001,-113.57935,6,4,0,4,4,1,7920,2040,3060,6
5,59.25148299999999,-111.30285,6,4,0,4,3,8,11934600,3297300,8637300,6
4,54.93600000000001,-113.017,6,10,6,4,3,8,87720,14220,72960,5
4,56.125,-111.24395,6,4,0,4,4,0,63840,240,55620,6
2,54.60313299999999,-117.767883,6,4,0,2,2,8,53880,2160,44940,7
8,56.43019,-114.708603,6,4,0,2,4,8,245880,32580,154800,7
0,49.911883,-114.488,6,10,7,0,0,0,900,0,900,5
9,54.4631,-116.763647,6,4,0,3,4,2,133500,0,78300,7
6,56.758986,-117.649623,5,11,8,4,3,6,432540,0,432540,3
7,52.43019200000001,-115.08338,6,11,4,3,3,0,18540,0,9960,4
3,59.03621700000001,-119.908733,6,4,0,4,2,2,69540,1620,64620,7
5,57.0609,-112.560833,6,4,0,4,1,2,4440,0,60,6
7,52.312317,-116.30975,6,2,21,3,4,0,279540,0,272400,4
1,53.292145,-117.781993,6,10,7,0,0,0,1800,0,1800,9
7,51.785083,-114.892198,5,7,14,3,3,10,765900,0,610380,10
0,50.858,-114.606817,6,10,6,4,3,0,840,0,840,9
3,59.228846,-116.83505900000002,6,4,0,4,4,2,570600,190800,136800,7
9,54.10835,-115.649867,6,11,15,3,3,12,600060,0,598860,5
5,57.120567,-110.80775,6,4,0,4,3,2,14760,5280,6000,6
6,56.541417,-116.091767,6,7,16,4,3,2,114120,13920,96900,5
3,59.89123299999999,-117.89295,6,4,0,4,3,2,253140,97800,71940,6
0,50.8512,-114.625017,6,10,6,4,5,0,600,0,600,7
0,49.661,-114.540267,6,10,6,0,0,0,300,0,300,9
2,54.564267,-117.393933,6,4,0,4,5,7,18000,0,9000,8
1,53.81616700000001,-118.093,6,4,0,4,3,3,6060,2460,3300,7
3,58.457783,-114.529133,2,11,5,4,3,9,76500,0,76500,5
7,52.253667,-114.913133,5,11,15,4,4,10,255300,1200,251220,5
6,56.159333,-116.993633,6,4,0,4,2,2,4200,0,2100,5
8,56.334667,-113.359167,6,4,0,4,3,1,12000,3420,1800,6
0,50.0225,-114.42455,6,10,7,0,0,0,1500,0,1500,5
9,54.188833,-115.794833,6,11,28,4,4,9,6840,1020,4560,7
1,53.616583,-115.224367,5,4,0,3,4,0,160200,0,81600,8
8,55.97339399999999,-113.848412,5,11,4,4,3,0,11100,0,10500,5
3,58.064117,-116.16655,5,11,30,2,3,8,2400660,75240,2306400,9
9,54.479733,-117.446683,6,4,0,4,4,2,81900,12300,62460,8
6,56.34444300000001,-117.28733,5,4,0,4,2,9,154980,0,600,7
0,49.91105,-114.503733,6,10,7,0,0,0,900,0,900,5
7,53.106688,-115.393523,6,7,16,4,3,9,12900,0,10740,10
0,50.262867,-114.317583,6,10,7,0,0,0,240,0,240,9
8,56.03405,-113.770017,6,4,0,2,3,2,3000,660,2100,6
9,54.12075,-115.849633,6,10,7,4,0,0,68280,0,60300,7
6,56.09215,-116.3088,6,4,0,4,1,2,9060,2100,3660,6
7,51.993186,-115.152152,6,10,6,4,3,3,300,0,300,8
3,58.050083,-116.405033,5,0,8,4,3,0,230340,0,229140,5
7,52.504764,-115.230282,6,10,6,4,3,3,4260,60,3060,5
8,57.011217,-113.5401,6,4,0,4,2,2,7980,2400,1800,8
3,58.5299,-115.16205,2,3,27,3,3,0,1212900,188820,1023900,6
0,49.657117,-114.538267,6,10,27,4,3,0,1200,0,1200,9
1,53.346734,-116.73976100000002,6,4,0,4,3,2,69300,2400,63600,8
3,58.224683,-116.466667,6,4,0,4,3,2,16860,7380,4800,6
4,55.946271,-112.011504,6,10,6,3,4,9,92580,0,88980,10
7,52.46110600000001,-115.098189,6,7,16,4,3,9,43140,0,42780,4
3,58.191083,-117.958767,6,4,0,4,1,2,60360,52320,2700,6
2,55.355583,-116.971883,6,4,0,4,3,8,847140,66300,774060,9
3,57.3925,-115.138057,6,4,0,4,2,2,95640,3660,83340,6
7,52.422961,-115.12514,6,10,6,3,3,3,79620,0,14400,4
1,53.67426700000001,-117.062817,6,10,7,3,3,9,10440,0,2400,11
0,49.316333,-114.13,6,12,0,4,3,3,94020,2580,88800,8
7,52.85126700000001,-115.483267,2,3,27,4,3,2,15060,8100,3540,8
4,55.917182,-110.73915,2,3,27,4,3,9,7200,0,7200,4
0,51.6278,-115.0552,6,10,7,0,0,0,900,0,900,8
5,56.5508,-111.322383,6,10,7,3,3,10,11400,0,60,6
0,50.848117,-114.4675,6,10,6,4,5,0,300,0,300,5
3,58.48925500000001,-116.754941,5,11,10,4,4,0,225900,0,223560,5
5,57.4438,-110.22125,6,4,0,4,4,4,166740,76440,7320,6
6,56.164,-116.532833,6,4,0,3,2,2,59880,45840,10440,7
5,57.321184,-111.200396,6,4,0,4,4,2,194100,13260,179640,5
8,55.33235,-115.423,2,3,27,4,3,8,7620,1500,2700,6
7,52.45355,-115.060733,6,7,16,2,3,2,767760,86400,521700,5
6,56.51535,-118.441933,6,4,0,4,5,2,157980,23040,660,7
5,56.5315,-111.887667,6,4,0,3,3,8,786300,18480,766680,8
0,51.403783,-115.066417,6,10,7,0,0,0,360,0,360,5
3,57.86805,-116.351983,6,4,0,4,1,12,273360,81900,169200,6
8,56.888283,-114.20755,6,4,0,4,1,8,21780,0,10320,6
1,53.515083,-116.6017,6,13,0,4,3,10,6000,0,3300,6
4,55.927333,-110.6658,2,10,7,3,1,0,164100,0,164100,5
4,55.902638,-110.752041,5,11,10,4,4,7,46620,38940,4020,5
8,56.6122,-115.1085,6,4,0,2,3,2,20880,1440,8160,6
8,56.100917,-114.9116,6,4,0,4,3,2,16620,4800,6000,7
6,56.410913,-118.361267,6,5,8,3,4,11,1581600,0,1570800,4
2,55.85969,-119.39911,5,5,9,4,3,9,243300,0,235680,5
8,56.736383,-113.669917,6,4,0,2,1,2,522180,147600,363600,6
7,52.255233,-115.0351,6,10,7,4,3,7,9720,6720,2100,5
3,57.993667,-116.898667,5,0,8,4,4,0,252840,0,249840,6
2,54.357647,-118.920356,6,4,0,4,5,3,10500,2040,60,7
5,57.438183,-110.26095,6,4,0,4,3,3,3438780,1789620,1640520,7
4,55.918967,-110.730633,2,3,27,4,2,0,1800,0,1200,5
7,51.898083,-114.825183,5,11,20,4,4,8,182700,0,170100,9
5,56.2608,-112.5597,6,4,0,4,4,2,96780,80100,3600,7
0,50.42705,-114.445,2,11,27,4,3,0,32400,0,300,10
3,58.47185,-114.496667,2,3,27,4,3,10,18420,9600,5820,5
4,54.87648299999999,-113.490662,5,11,15,4,3,0,328200,0,326400,5
1,53.8527,-116.685883,6,12,0,4,3,8,8760,0,1500,9
0,49.3376,-114.412567,6,10,6,4,4,0,480,0,480,5
7,53.052099,-115.131385,6,7,16,4,3,7,105720,7200,90900,5
1,54.062767,-119.014683,6,10,7,0,0,0,420,0,420,5
0,51.1759,-114.911,2,3,27,4,3,9,66600,61200,1800,5
5,57.558567,-112.547183,6,4,0,4,3,2,73380,4260,62400,7
9,54.684884,-115.560359,6,7,16,3,4,2,9900,3000,1980,5
5,56.421333,-111.369617,6,10,7,4,4,0,1260,0,1200,7
6,57.59755,-117.665383,6,4,0,2,2,1,97440,6600,82620,6
1,53.44600000000001,-116.065167,6,7,14,3,3,9,360,0,300,7
0,51.57555,-114.989467,6,10,6,0,0,0,600,0,600,7
6,55.59886700000001,-116.712033,6,7,14,4,4,9,6720,1740,3360,6
6,56.368633,-117.564133,6,4,0,4,3,2,10200,0,3300,7
1,53.65421,-115.98216,5,6,19,3,3,0,614280,5700,597000,4
0,51.27153300000001,-114.859133,6,10,7,0,0,0,120,0,120,5
3,58.113883,-117.146633,6,4,0,4,3,8,251760,56880,181320,6
0,50.425267,-114.4532,2,11,27,4,4,0,34200,1200,26400,3
3,59.966,-117.6645,6,4,0,4,2,1,10740,2700,5400,6
9,54.161165,-116.588783,6,6,30,4,3,7,335400,0,327300,4
0,51.404017,-115.0596,6,10,7,0,0,0,900,0,900,6
5,56.516633,-110.692,6,4,0,2,3,2,9360,6240,600,7
3,58.847633,-118.738033,6,13,0,4,3,9,266340,103440,103620,5
7,52.06155,-115.2003,6,13,0,4,3,0,6900,0,3300,6
0,50.818033,-114.806033,6,10,7,0,0,0,8700,0,180,7
0,49.62605,-114.54104,5,11,8,3,4,0,12600,0,7800,2
0,50.858033,-114.607467,6,10,7,0,0,0,900,0,900,6
4,55.1553,-111.511883,6,4,0,2,4,2,75120,58920,13980,7
1,53.389267,-117.235367,6,4,0,4,3,3,172440,1740,170700,7
8,55.401667,-114.600967,6,10,7,0,0,0,1440,0,1320,10
6,57.66476700000001,-118.5326,6,4,0,4,1,2,5760,2220,1440,6
5,56.3865,-111.276167,6,3,3,3,4,10,59400,0,900,6
9,54.21531700000001,-116.9741,6,4,0,4,3,2,7020,0,2460,6
3,59.21469499999999,-117.987854,6,4,0,4,4,2,178560,5340,162720,6
7,52.082315,-114.922951,5,11,4,3,3,0,3780,0,240,6
8,55.56466700000001,-114.803,6,3,3,4,3,9,160200,600,157680,5
4,56.15813299999999,-110.839633,6,5,8,3,4,0,81900,0,80100,7
6,57.692733,-118.0499,6,4,0,4,2,2,7500,0,7020,8
0,49.845483,-114.588667,6,8,4,3,3,0,4260,0,3060,5
6,56.9211,-116.757317,6,4,0,2,2,2,16020,13380,300,6
2,55.551667,-118.8126,5,11,15,4,4,0,1373520,0,1359000,4
4,55.933717,-110.721517,2,3,12,4,3,11,32280,0,32160,4
7,52.477433,-114.942817,5,11,8,4,1,0,59940,0,55800,4
8,55.955,-113.774,2,3,27,3,4,9,1440,0,300,5
5,56.655833,-111.823167,6,4,0,4,3,2,14580,2040,2100,8
4,55.9276,-110.721633,2,3,27,4,4,9,65520,0,61320,4
3,58.532814,-115.164807,2,11,19,4,3,0,160980,0,159360,7
3,57.95801700000001,-116.966933,5,10,13,3,3,9,7260,0,720,9
6,57.683533,-117.201633,6,7,16,4,3,9,7740,0,3360,5
0,51.574333,-114.854017,6,10,7,0,0,0,180,0,180,5
0,51.403267,-115.0639,6,10,7,0,0,0,720,0,720,5
0,50.857183,-114.606933,6,10,6,0,0,0,660,0,660,6
1,53.5164,-118.02578,6,1,22,3,3,11,780660,0,706740,4
4,54.62495500000001,-113.78145,6,10,1,4,4,9,240600,4320,235440,6
4,55.17098299999999,-112.804933,6,4,0,3,3,2,162660,84600,1800,8
4,55.70073299999999,-110.534883,6,4,0,4,4,2,17400,9540,2100,7
2,55.746633,-119.164,5,11,15,3,4,0,249900,0,249900,5
7,52.430317,-114.906333,6,4,0,3,4,8,9240,0,5820,8
0,49.651183,-114.58165,6,13,0,3,3,0,10980,1800,7080,7
0,51.549033,-115.1987,6,10,7,0,0,0,900,0,900,6
5,56.433333,-111.212933,6,13,0,3,4,2,82560,1500,74100,6
5,57.976667000000006,-111.905,6,4,0,4,2,2,173100,7200,10860,7
3,58.532814,-115.164807,2,11,19,4,3,0,2269260,0,2266860,4
0,51.376283,-115.001017,6,10,6,4,3,0,0,0,0,5
3,59.433333,-117.074833,6,4,0,3,4,2,55020,53940,600,7
1,53.733656,-117.958625,6,1,15,4,3,11,4554120,1800,4486260,1
4,54.725667,-113.529233,5,11,27,4,3,9,3840,420,1860,5
3,59.24296700000001,-117.978133,6,4,0,4,4,1,156600,0,149640,7
7,52.43019200000001,-115.00518999999998,6,10,6,4,3,0,2340,0,480,7
7,52.37975,-116.278017,2,11,19,4,3,10,4200,0,900,7
5,56.5557,-111.3242,6,13,0,4,3,2,2100,2040,60,6
4,55.000278,-110.941943,1,4,0,2,4,2,1393440,329400,723720,6
8,55.960657,-113.916735,2,11,10,4,4,9,1003020,0,1001700,4
0,51.571933,-114.9256,6,10,7,0,0,0,720,0,720,5
2,55.8705,-119.1055,6,1,15,4,4,11,80100,22380,55800,5
0,51.27885,-115.017567,6,10,7,0,0,0,300,0,300,5
0,51.31345,-114.965417,6,10,10,3,3,2,324900,600,263700,2
3,58.253633,-119.1189,6,4,0,4,4,8,58380,47460,1980,5
1,53.667833,-115.993317,5,10,7,4,4,9,3540,0,1140,5
0,51.40445,-115.061333,6,10,7,0,0,0,900,0,900,9
7,52.168417,-116.47275,6,10,6,4,4,0,300,0,300,5
0,50.853517,-114.615317,6,10,7,0,0,0,600,0,600,6
8,55.00683299999999,-115.318,6,7,16,4,4,9,1027440,0,1000320,5
3,58.177119,-116.340743,5,11,15,4,3,7,1122960,0,1117500,4
3,58.3554,-116.13545,5,0,8,4,4,0,259200,0,259020,4
3,58.6967,-118.68755,2,11,10,4,4,10,2100,360,600,5
3,58.462683,-114.544633,2,3,27,4,4,6,3000,420,1080,5
5,56.390928,-112.187479,6,4,0,4,1,2,709260,4020,686220,6
9,54.522728,-115.993767,6,4,0,4,3,9,1310160,75060,1193400,5
3,59.1614,-116.168983,6,4,0,4,1,1,11340,2760,4320,6
9,54.3346,-115.196533,6,1,15,4,3,11,526860,3600,452700,5
8,55.9005,-115.626983,3,10,7,3,3,8,171180,0,166500,2
9,54.231333,-116.922833,6,4,0,4,4,2,72780,42120,7200,7
1,53.588223,-116.156384,5,11,15,4,4,0,883080,0,874620,3
5,57.614306000000006,-110.15426399999998,6,4,0,2,5,2,1295340,87900,1137780,7
3,58.61383299999999,-118.854167,6,5,9,4,3,2,85320,59700,17100,5
0,49.91023300000001,-114.507867,6,10,7,0,0,0,840,0,840,5
4,55.926533,-110.725483,2,3,12,4,3,9,960,0,60,5
8,55.037667000000006,-115.662067,6,1,15,4,4,3,1450860,20580,1380660,3
1,53.651267,-116.602217,6,3,3,4,3,8,69780,3720,62460,5
3,59.305163,-117.554249,6,4,0,3,2,2,160800,58560,102000,6
8,55.35036700000001,-115.00305,5,11,8,4,3,0,262200,0,186120,4
8,56.2,-114.866667,6,4,0,2,4,2,76560,60,67140,6
8,55.810867,-115.119533,6,4,0,3,4,2,58560,46680,3300,6
6,56.89415,-116.130033,6,10,6,3,3,0,3180,0,3120,8
7,52.62299300000001,-115.353193,6,4,0,3,5,2,7440,0,900,9
0,51.6344,-115.104067,6,10,6,3,0,0,360,0,360,8
3,58.74539300000001,-114.053237,6,10,6,4,3,9,1557420,0,1536660,4
1,53.693983,-116.478933,6,4,0,4,4,2,10740,3720,1320,8
2,54.5694,-119.8708,6,4,0,3,3,8,90000,59400,19560,7
5,59.928633,-111.687383,6,4,0,4,4,2,13740,2220,7200,8
1,53.700633,-118.037567,6,4,0,4,2,2,3780,0,660,5
0,51.475833,-115.100983,6,10,6,4,5,0,420,0,360,5
0,50.851417,-114.618083,6,10,7,0,0,0,600,0,600,5
0,49.822433,-114.42555,6,10,7,0,0,0,1200,0,1200,8
6,56.4574,-116.350917,6,10,6,4,4,4,94200,0,94200,11
5,59.9015,-111.7464,6,4,0,4,4,2,76260,65460,7800,7
0,49.6715,-114.589617,6,10,7,0,0,0,60,0,60,9
9,54.21211,-115.89698500000002,6,10,6,4,3,2,89100,18240,59400,10
0,50.85333,-114.6158,6,10,7,0,0,0,300,0,300,9
4,55.70050500000001,-110.230258,7,4,0,4,4,2,378420,37500,252900,6
7,52.685067,-115.8746,6,4,0,4,3,11,75600,0,69660,6
0,50.8571,-114.608017,6,10,7,0,0,0,420,0,420,8
7,52.21223300000001,-115.245933,6,10,7,0,0,0,12840,0,960,7
8,55.37201700000001,-115.953193,6,3,12,4,4,10,41820,0,38100,4
4,55.241583,-113.208933,5,11,4,4,3,0,11220,0,9600,5
0,49.671567,-114.591067,6,10,7,0,0,0,240,0,240,9
3,58.44195,-114.550567,2,11,27,4,3,6,85500,54240,26400,5
4,55.91121700000001,-110.742733,2,3,27,4,3,9,1620,0,1200,5
6,58.020917,-117.371933,3,6,28,4,3,10,6420,0,3600,6
4,55.02651700000001,-112.029517,6,4,0,4,4,3,76620,2580,72900,7
0,50.93625,-115.175333,6,4,0,4,3,9,8040,0,540,7
1,53.946167,-116.798667,6,4,0,4,3,10,79800,1320,77040,6
3,58.431101,-117.131598,6,0,14,4,3,10,61320,0,57900,10
9,54.341853,-115.453957,6,4,0,4,1,12,51420,1800,2400,5
5,57.495088,-111.545457,0,4,0,3,3,2,15960,0,7200,7
8,55.453667,-114.569333,6,4,0,3,4,2,48300,42300,4500,5
4,54.913333,-111.940557,6,10,10,4,3,9,15060,1500,11700,5
0,49.366617,-114.324283,6,10,6,4,3,0,1320,0,1320,8
8,56.7396,-115.520017,6,4,0,3,2,8,3900,0,2100,6
8,55.962333,-113.8265,6,10,6,4,3,8,15720,1200,10380,5
0,49.832083,-114.46975,6,10,7,0,0,0,900,0,900,7
8,57.14083299999999,-115.179167,6,4,0,4,2,1,4860,1500,1200,6
3,59.281167,-117.787467,6,4,0,2,2,2,164340,1140,156120,7
6,56.708417,-117.0326,6,4,0,2,2,2,689340,61680,609300,6
0,51.162083,-114.968583,2,11,19,3,3,2,60000,0,53520,2
3,58.46661700000001,-114.389533,6,3,27,4,3,10,189000,75300,97500,5
8,57.34806700000001,-115.035417,6,4,0,3,2,2,6120,2160,1260,6
8,55.456667,-116.2244,5,11,10,4,5,0,215400,60,210540,6
3,58.4744,-114.529383,2,3,27,4,4,9,82800,1560,31620,5
7,52.769107,-115.50816,6,1,15,4,4,0,1310640,0,1210200,3
1,52.9708,-116.584517,6,10,6,4,4,0,1800,0,1800,6
0,51.633977,-115.109143,6,10,7,0,0,0,900,0,900,6
3,58.45565,-114.5265,2,11,5,4,3,6,231540,0,227100,5
9,54.36066700000001,-116.711,6,7,0,4,3,10,4200,0,2100,9
8,56.517333,-115.931523,6,3,3,3,3,7,154320,48600,96240,4
4,55.08305,-112.471933,5,7,14,3,3,10,51540,37500,8700,5
2,55.511683,-119.033867,6,7,16,4,3,10,9660,480,8100,7
3,58.6469,-115.1884,6,13,0,3,4,2,597000,265500,3600,10
0,49.376917,-114.3727,6,10,6,3,4,0,360,0,360,5
6,56.100233,-116.89545,5,11,10,4,4,0,85500,0,84840,4
3,57.995424,-116.29949,5,0,8,4,4,0,73680,0,71520,10
5,56.63933299999999,-112.09935,6,4,0,4,3,3,76860,5700,53700,8
6,57.56611700000001,-117.63935,6,4,0,4,4,2,51840,2400,46800,7
9,54.079117,-115.860717,6,4,0,4,3,8,60600,50460,5700,6
0,49.33754,-114.41227,6,10,6,4,4,0,1200,0,1200,7
8,55.939033,-113.777883,2,11,5,4,3,9,96900,300,95400,5
5,57.85,-113.433333,6,4,0,4,3,2,19140,4080,4860,6
4,55.09243299999999,-112.507083,6,11,28,4,3,10,6060,4560,780,8
0,51.121567,-115.00425,5,9,18,4,3,10,175620,0,166320,5
2,54.732167,-117.47245,6,10,6,3,3,8,8940,0,5760,10
0,49.625867,-114.636333,6,10,6,4,3,0,1200,0,1200,5
0,51.55,-115.201333,6,10,7,0,0,0,180,0,180,9
6,56.24995600000001,-117.050249,6,6,19,4,3,0,140760,1320,136740,4
7,52.278834,-115.030205,6,10,27,4,4,0,17640,0,14280,5
3,58.466133,-114.538383,2,3,12,4,3,0,323400,0,322500,5
3,57.825817,-116.072467,6,4,0,4,4,2,93360,63420,18660,5
1,53.5985,-115.906883,5,7,14,4,5,8,5400,0,60,5
5,57.93755,-113.792217,6,4,0,4,1,2,83280,12720,61740,7
5,57.257767,-112.265733,6,4,0,4,4,2,8880,5700,600,6
8,56.53976700000001,-113.137917,6,4,0,3,2,2,4920,1140,1080,5
