fire_number,fire_location_latitude,fire_location_longitude,fire_origin,general_cause_desc,activity_class,fire_type,weather_conditions_over_fire,fuel_type,fire_duration,fire_duration2,fire_duration3,reported_month
1,53.60945,-115.506583,5,11,9,4,4,14,244440,0,243600,6
0,50.051667,-114.4272,6,10,8,0,0,0,300,0,300,9
7,53.20399999999999,-115.204,6,4,0,2,4,2,511080,9900,485460,6
5,57.42195,-110.223183,6,2,25,4,3,2,208980,18660,187920,6
3,58.4513,-114.572483,2,3,31,4,3,8,6420,600,3240,9
4,54.538183,-111.5578,5,11,16,4,3,0,1211100,605940,604800,8
4,55.915583,-110.737917,2,3,4,4,4,11,138840,138000,180,5
0,51.6334,-115.085617,6,10,8,0,0,0,300,0,300,7
2,55.554233,-119.970183,5,11,16,3,4,0,165300,0,165000,4
3,59.24181700000001,-117.74255,6,4,0,2,3,2,420240,7920,342300,6
8,55.934167,-113.77955,5,14,0,3,3,11,5460,0,3600,5
4,55.927,-110.718,2,11,9,3,5,0,78360,0,72900,8
3,58.19895699999999,-115.774997,5,0,9,4,4,0,339420,0,339360,5
1,53.4396,-115.089817,6,10,8,4,0,0,9000,0,9000,5
7,52.44631700000001,-115.459817,6,14,0,4,3,3,178860,22320,89700,4
6,57.37416700000001,-116.816383,6,4,0,4,4,8,15720,3600,6120,6
7,52.26265,-115.17295,6,10,7,4,3,0,60,0,60,5
2,54.650783,-118.284383,6,4,0,4,2,2,67020,0,56640,6
0,49.974733,-114.086633,6,10,8,0,0,0,300,0,300,5
3,58.711467000000006,-118.685717,2,3,31,4,3,12,30300,0,10740,5
1,53.720833,-115.8698,6,4,0,4,3,2,61680,9240,50100,7
6,56.3183,-117.375333,5,11,9,4,4,6,670380,1200,666900,4
3,57.882583,-116.14815,6,4,0,2,2,2,6720,3840,2400,6
0,50.008212,-114.176949,5,4,0,4,4,0,57600,0,48480,7
6,57.16976700000001,-117.225383,5,0,9,3,4,0,757380,79860,677520,5
5,56.51709399999999,-110.737582,6,4,0,2,3,2,250560,14520,228900,6
5,57.86426700000001,-112.036633,6,4,0,3,1,2,9600,3780,3000,8
2,54.542867,-119.90675,6,4,0,4,4,2,1200,540,600,8
0,51.271933,-115.01005,6,10,8,0,0,0,300,0,300,5
1,53.61428299999999,-115.475217,5,11,11,3,4,11,13500,3840,7200,4
4,54.52757,-111.564089,6,6,26,3,3,0,937320,5100,930840,8
0,50.87300000000001,-114.66005,6,10,7,0,0,0,540,0,540,5
4,55.590883,-112.69275,6,4,0,2,3,2,165540,1140,157980,6
2,55.51579200000001,-119.984703,6,7,18,3,4,2,82080,1500,66300,5
9,54.1575,-115.366,5,11,31,4,3,7,89580,64620,17640,4
4,55.942083,-110.714717,2,11,9,4,4,11,60300,0,58860,5
5,56.75746700000001,-111.587583,6,10,8,4,4,1,5580,0,2400,10
8,55.37075,-114.757117,5,11,9,3,4,0,4500,0,2520,6
0,51.283833,-115.1442,6,10,8,0,0,0,780,0,780,7
5,57.77295,-111.524,6,4,0,4,4,2,72480,68820,120,7
7,52.013433,-115.070017,6,10,5,4,4,0,66600,0,600,11
3,59.244067,-119.670867,6,4,0,4,1,2,75540,48000,18240,8
8,56.99495,-113.70025,6,4,0,2,2,2,172320,4500,156600,7
0,49.588883,-114.441783,5,10,7,4,4,0,60,0,60,8
0,51.166667,-114.916667,6,10,7,4,3,0,1260,0,1260,7
5,56.663033,-111.159917,5,14,0,4,3,7,250500,81600,168600,10
8,55.5424,-116.1319,6,10,7,3,4,8,11280,0,7320,8
4,55.90451700000001,-110.7444,2,3,13,4,3,11,55140,22500,16080,5
2,55.796817,-119.680183,6,4,0,4,4,3,6720,6660,60,7
3,58.68938299999999,-118.6609,2,3,13,3,4,0,180180,0,180060,5
5,56.163,-112.2195,6,4,0,4,4,2,5520,4140,60,6
9,54.02255,-115.668667,5,11,9,4,3,6,96480,60,90480,10
4,55.84036700000001,-110.886183,6,11,7,4,4,11,8220,4440,3600,5
6,56.446533,-116.941283,6,4,0,4,4,2,11520,0,6000,5
0,51.2693,-115.020967,6,10,8,4,5,0,1020,660,300,8
0,51.627433,-115.0726,6,10,7,0,0,0,360,0,360,7
5,56.6937,-110.6239,6,4,0,2,3,1,11100,0,4020,6
5,57.153617,-112.7729,6,4,0,3,2,1,74040,15660,58140,7
8,55.46941700000001,-116.718583,6,14,0,4,3,12,56340,2700,49200,4
0,49.6184,-114.464667,5,11,23,4,4,0,8340,0,6540,8
8,55.277833,-116.263167,3,8,26,4,3,7,351840,3600,347220,5
5,57.135248,-111.604873,6,3,4,4,4,12,5160,0,300,7
8,55.73883299999999,-115.917667,6,4,0,4,3,2,70980,58620,7200,7
8,55.406947,-116.173626,2,11,16,3,4,0,793800,0,793200,3
2,55.13205,-118.179983,6,10,7,4,3,0,600,0,600,8
0,51.2815,-114.9104,6,11,31,4,4,11,78600,2640,68700,4
1,53.59911700000001,-116.38435,5,9,21,4,3,0,1500,0,0,7
2,54.478317,-119.5693,6,6,16,4,4,3,1116720,0,1104300,4
8,55.888147,-115.080988,6,7,15,2,1,2,153480,84000,56700,7
5,57.788518,-112.753883,6,4,0,3,1,1,888360,154380,717120,7
4,55.579633,-110.308667,6,4,0,2,1,2,660420,192540,402000,7
4,55.496,-110.669,6,4,0,4,4,2,63720,5280,56700,7
2,55.114063,-118.002372,5,11,7,4,3,0,60,0,60,7
1,53.35996700000001,-116.671,6,4,0,4,3,2,7140,1500,600,7
8,56.479083,-113.228417,6,4,0,3,4,8,59280,3600,6300,7
3,59.241167,-115.1106,6,4,0,4,3,1,78720,66900,720,7
2,55.041817,-119.109448,6,5,32,4,4,12,6660,0,4380,6
3,58.46395,-114.541283,2,11,16,4,3,11,21780,10080,11700,6
6,56.87003299999999,-118.041667,6,4,0,4,2,8,64260,3000,61200,7
3,58.063083,-115.60825,2,3,31,3,3,0,938580,936420,0,7
3,58.10065,-119.704217,6,4,0,4,5,2,85680,66660,5280,6
3,58.713933,-118.769517,2,3,13,4,3,11,67740,65940,60,5
0,51.6362,-115.092017,6,10,8,0,0,0,900,0,900,7
6,56.940217,-118.331617,6,4,0,4,4,0,6600,0,3600,7
1,53.575481,-116.50988,5,11,16,3,3,0,21000,0,20220,8
8,56.039,-114.013333,6,4,0,2,3,2,55200,42720,3000,7
4,54.997383,-112.233783,5,11,28,4,3,11,2072700,0,2066400,6
6,56.8446,-116.764983,6,4,0,4,2,2,51180,39780,6420,6
8,57.24100000000001,-113.767,6,4,0,4,4,2,53820,45240,6480,6
1,53.803183,-116.240217,6,7,15,4,4,12,4200,0,1200,7
2,55.7075,-119.477317,6,4,0,4,2,2,5880,0,1200,6
8,55.362982,-115.020171,5,11,5,4,2,0,167340,0,164700,7
0,51.266233,-114.967533,6,10,7,0,0,0,300,0,300,7
2,55.585983,-118.822033,5,0,9,4,2,0,1022700,0,1016700,6
3,58.5588,-116.871617,5,11,9,4,3,0,350520,4020,343380,5
0,51.275717,-115.01265,6,10,8,0,0,0,180,0,180,5
4,54.9105,-111.998,6,11,18,4,3,8,8700,180,6720,6
4,54.664867,-114.18655,5,11,9,4,1,7,251400,2220,246180,5
2,55.123259,-117.45587,5,11,12,3,3,0,84360,0,80820,9
4,55.06786700000001,-111.572167,2,11,9,3,3,0,332880,0,317880,5
3,59.395482,-119.281937,6,5,3,4,3,2,268200,10320,255900,7
4,55.356017,-110.477433,6,11,11,4,3,0,65760,0,3840,4
4,55.57573299999999,-112.311517,6,10,7,3,4,2,12840,0,4860,10
8,56.419433,-115.333117,6,3,4,4,4,11,10500,0,840,4
0,49.831367,-113.95925,6,10,8,0,0,0,900,0,900,5
5,56.620752,-111.327445,6,10,7,4,3,0,900,0,900,6
1,53.82899999999999,-116.086333,5,11,31,4,3,11,11880,0,1740,5
8,55.610488,-116.166873,5,11,9,4,3,0,243900,0,240000,7
0,50.648033,-114.640883,7,11,30,4,3,1,10860,0,5160,7
0,51.094183,-115.06145,6,10,7,0,0,0,8220,0,240,8
5,56.689317,-110.645967,6,4,0,4,3,2,66900,61620,4740,8
0,51.266417,-114.96775,6,10,8,0,0,0,900,0,900,5
1,53.75125,-115.701567,6,3,4,4,3,7,249000,3000,243000,4
1,53.443617,-115.580233,6,10,7,3,1,2,16920,840,3360,11
8,55.9217,-114.64675,6,1,14,4,4,13,350880,540,345960,5
3,59.831667,-117.585,6,4,0,4,2,1,9540,480,3540,5
3,57.91223299999999,-115.369333,2,11,23,4,4,0,2651400,0,2650380,5
6,57.259733,-119.19825,6,4,0,4,4,0,3532620,343800,3188100,6
8,55.000333,-116.022167,6,4,0,4,4,8,73080,7200,60000,6
4,55.833983,-110.5496,6,4,0,4,2,2,86760,2100,67980,7
3,59.353967,-117.468517,6,4,0,3,3,2,254700,60300,97500,6
8,56.93536700000001,-114.020617,6,4,0,4,4,2,88620,84240,2100,8
2,55.124833,-117.579933,7,10,8,0,0,0,1980,0,1380,7
0,51.2711,-114.99435,6,10,8,0,0,0,900,0,900,7
5,57.117167,-111.623133,6,4,0,4,5,8,64020,600,59400,6
0,51.644883,-115.28885,6,1,9,3,3,13,790620,0,790140,4
5,56.641833,-111.753,6,4,0,3,4,2,87000,0,54000,6
0,49.39665,-114.340217,6,10,8,0,0,0,300,0,300,8
2,54.3205,-119.11545,6,5,2,4,3,11,2248080,195780,1983600,4
7,52.770417,-114.753767,6,10,7,4,4,0,600,0,600,6
1,54.094333,-118.486167,6,4,0,4,3,3,58980,1200,55800,7
7,52.2536,-115.352733,6,4,0,4,4,3,12000,8340,3600,5
8,55.368067,-115.05515,5,11,9,3,3,0,79200,0,76860,8
0,50.85475,-114.609767,6,10,7,0,0,0,240,0,240,7
2,54.6715,-118.3105,6,4,0,3,3,2,93780,1200,83100,6
4,55.040333,-111.447667,6,4,0,4,3,2,55860,2700,52800,7
5,59.674167,-110.418,6,4,0,3,3,2,7657920,754800,6888720,6
7,52.37455,-115.442783,6,2,25,4,4,12,55260,0,37500,10
8,55.204983,-116.578467,5,11,9,3,3,0,24120,4440,17280,4
7,52.525967,-115.550067,6,5,16,3,3,14,91440,0,83760,5
6,56.2347,-117.107367,5,0,9,3,4,0,160200,0,158280,6
8,56.219333,-114.40245,6,4,0,3,5,2,2520,0,2520,6
3,58.71195,-118.716467,2,3,31,4,3,11,15600,2700,3600,4
9,54.13716700000001,-115.50385,6,10,31,4,3,8,251580,6060,240900,5
1,53.64806700000001,-116.351333,5,4,0,3,4,2,432120,0,428760,10
7,52.881767,-115.679933,6,4,0,4,3,2,80520,840,74580,7
3,58.01015,-114.840883,6,4,0,2,3,2,2253780,1555380,687480,8
0,51.549667,-115.201383,6,10,7,0,0,0,240,0,240,7
0,51.3868,-115.109067,6,10,8,0,0,0,900,0,900,5
8,57.297633,-115.652333,6,4,0,4,5,2,74460,60,67320,7
3,59.799285,-117.867488,6,4,0,4,1,2,75600,900,66840,7
1,53.321767,-117.7684,6,10,7,0,0,0,1080,0,1080,9
8,56.8055,-113.167167,6,4,0,4,3,2,75240,66300,3720,8
3,57.692533,-116.408867,6,4,0,3,3,8,163800,8160,142740,5
0,51.43465,-115.0997,6,10,8,0,0,0,540,0,540,6
8,55.9381,-113.780067,2,11,11,4,4,11,62700,0,61680,5
3,58.1229,-116.478983,5,11,31,3,4,0,190080,0,180900,7
9,54.6114,-115.562333,6,7,15,4,3,12,93180,7440,75420,5
1,53.586416,-116.515949,5,11,16,4,3,2,243840,0,235800,5
1,53.4545,-115.808833,6,4,0,4,3,8,10860,2100,6900,5
0,51.15773,-114.855405,2,11,23,4,4,0,4680,0,3600,5
1,53.648117000000006,-116.303167,5,11,16,4,3,14,595860,0,591660,8
4,55.2745,-113.214,6,10,2,4,4,11,1020,0,60,5
5,57.82338299999999,-111.086633,6,4,0,4,4,4,5520,780,2820,7
9,54.14,-115.800633,5,7,18,3,3,2,135240,37500,84900,9
0,49.673,-114.59255,6,10,7,0,0,0,300,0,300,8
2,54.95031700000001,-118.7734,5,11,9,3,4,0,795480,0,791400,6
3,58.50325,-115.15065,2,11,9,4,4,11,7080,660,4980,5
3,58.16437,-116.130589,5,11,34,4,3,0,617640,0,617580,5
3,59.23445,-117.3163,6,4,0,4,1,0,6120,540,2280,7
7,53.106688,-115.015515,6,7,15,4,3,7,271200,91800,172800,5
7,52.06052800000001,-115.98211299999998,6,10,8,4,4,0,360,0,300,5
6,56.828183,-116.991517,6,4,0,4,4,2,157020,73800,77400,7
3,59.63718299999999,-119.948783,6,4,0,4,1,2,18120,9960,6000,8
3,58.2997,-115.00095,6,4,0,4,4,8,8460,1500,6000,6
4,55.81141700000001,-110.269617,6,4,0,4,4,2,8160,3600,4440,6
4,55.281183,-113.2295,5,11,23,3,3,0,51660,0,51540,9
7,52.710283,-115.28215,5,11,9,4,3,0,4500,0,1860,4
3,59.306063,-114.0784,6,4,0,4,4,1,6837360,4155300,2312160,7
2,55.23695,-118.2501,5,10,30,4,4,11,55260,0,50400,6
0,50.420433,-114.452533,2,11,24,4,4,12,256200,10140,236580,4
4,55.90385,-110.748167,6,3,31,4,4,6,4200,2400,1680,4
1,53.46536700000001,-117.654267,6,3,4,4,3,0,51420,0,47280,7
6,57.29145,-116.27105,6,4,0,4,3,2,58920,53820,3300,8
8,55.607667000000006,-114.971833,6,11,30,4,3,11,780,0,780,5
0,49.727467,-114.4754,6,10,7,3,3,0,59400,0,1500,9
3,58.711083,-118.704033,2,11,6,4,3,11,77700,0,77700,5
8,55.80945,-113.4256,5,11,9,4,4,0,435180,0,431100,5
3,59.6675,-119.233817,6,4,0,3,3,2,83520,3900,70740,7
6,56.96441700000001,-119.88865,6,4,0,4,3,2,55380,2280,49440,7
4,54.753102,-111.923475,5,11,11,4,3,0,36780,0,35580,4
4,55.92208299999999,-110.734017,2,3,4,4,1,11,63180,63120,60,4
1,53.472817000000006,-117.789383,6,6,12,4,3,12,4320,0,2700,7
4,54.811333,-110.0565,1,6,3,4,5,11,70260,7440,59100,6
2,55.05226500000001,-119.012569,5,11,9,3,3,7,340200,0,340200,3
3,59.21016700000001,-117.247667,6,4,0,4,3,2,13380,9360,420,6
0,50.85335,-114.615883,6,10,7,0,0,0,480,0,480,8
0,51.272667,-115.008567,6,10,8,0,0,0,300,0,300,5
2,54.691383,-117.063867,5,0,15,4,3,12,3600,0,120,8
8,55.189433,-114.373733,6,11,32,3,4,11,56220,0,0,4
4,55.92596700000001,-110.733717,2,11,9,4,3,11,300,0,300,4
6,56.47195,-116.398467,2,11,8,4,3,11,95400,660,93540,5
0,49.833467,-114.007667,5,11,9,4,3,11,636120,8400,627660,8
3,58.61366700000001,-115.285433,6,4,0,3,4,2,70200,61500,3300,8
4,54.709183,-111.965533,5,11,31,3,3,11,80160,60,78240,5
0,50.852383,-114.616533,6,10,7,4,3,0,1020,0,1020,5
0,50.01145,-114.416433,6,10,7,3,5,0,600,0,600,9
6,56.436933,-116.35185,6,3,13,3,4,2,79200,60,4740,1
3,58.182367000000006,-116.3717,5,11,26,4,3,0,87840,0,84360,6
7,52.621185,-114.810309,5,14,0,4,3,11,10140,0,7920,5
9,54.048297,-115.45363799999998,6,6,31,3,4,0,228120,226080,60,9
6,55.98975,-116.518817,6,4,0,2,3,2,67380,0,5820,6
4,55.043984,-111.495047,6,4,0,4,4,8,17520,7560,6540,6
1,53.690333,-116.53,6,4,0,4,1,2,8640,2160,6300,6
0,51.391317,-115.105967,6,10,8,0,0,0,240,0,240,5
6,56.850267,-117.2259,6,1,9,3,3,0,452400,0,451800,5
4,55.32471700000001,-110.8368,1,4,0,4,4,2,720,0,720,8
0,51.53375,-114.79305,5,11,24,4,1,11,4080,0,60,3
3,59.943767,-116.711467,6,4,0,4,4,1,74340,65640,4500,7
7,52.202717,-115.149167,6,10,7,3,5,0,7140,0,2100,7
6,57.60135,-119.369467,6,4,0,3,4,1,3960,0,60,6
0,51.406883,-115.063283,6,10,7,4,5,0,600,0,600,5
8,57.024,-115.2695,6,4,0,4,5,2,77700,0,66780,6
2,54.555483,-117.383117,6,4,0,3,3,0,102180,9000,65400,8
3,58.249799,-116.023537,5,0,9,4,4,0,430440,0,424500,10
7,53.049867000000006,-115.557567,6,5,23,4,3,8,2460,0,1740,9
0,51.272867,-115.007817,6,10,8,0,0,0,600,0,600,8
1,53.4276,-116.710067,6,5,10,4,3,11,5400,0,2160,6
0,49.661467,-114.540717,6,10,8,0,0,0,420,0,420,7
9,54.6562,-116.546383,6,4,0,2,4,2,814020,85320,621240,6
8,55.343163,-116.59221,5,11,11,4,3,12,2499000,1800,2493900,11
2,55.700833,-119.376333,5,1,9,3,4,2,331740,1200,315600,4
0,49.911183,-114.505683,6,10,3,4,3,11,4380,1680,2700,5
1,53.334333,-116.775333,6,4,0,4,4,2,253020,247800,4080,7
0,51.287367,-115.1262,6,10,8,0,0,0,900,0,900,7
6,57.71591700000001,-119.989667,6,4,0,4,4,2,5340,0,2040,6
9,54.659683,-115.977433,6,7,15,3,4,11,14700,0,900,5
3,58.61816700000001,-117.048333,6,4,0,4,3,8,15300,10380,4920,7
3,57.5763,-114.43675,6,4,0,4,3,2,86400,55500,25200,7
4,55.913569,-110.732382,6,3,13,3,4,12,300,0,120,5
0,49.83925,-114.517833,6,4,0,4,3,12,55920,3600,6600,8
8,56.0251,-113.147333,6,4,0,4,3,2,77820,6840,70980,7
3,58.51453299999999,-115.155033,2,3,31,4,3,11,8580,0,60,4
0,49.840067,-114.41425,6,10,8,0,0,0,900,0,900,5
3,58.71403299999999,-118.654183,2,11,28,4,3,11,2460,0,480,5
4,55.9274,-110.721383,2,3,4,4,3,11,2700,0,1980,5
1,53.175737,-115.89312,6,10,8,0,0,0,420,0,420,7
2,54.858183,-117.433267,6,14,0,4,3,12,3900,0,2160,5
7,52.473333,-114.946943,5,11,9,4,3,13,168240,0,168240,4
3,58.8066,-119.532683,6,4,0,4,4,2,72360,60300,2700,6
5,56.4457,-111.297383,6,14,0,4,3,11,30540,0,60,5
7,52.690083,-115.370917,2,11,9,4,3,11,19560,0,12000,4
8,55.879023,-115.22118,6,5,18,4,3,11,9060,0,1560,8
3,59.672517000000006,-119.341267,6,4,0,3,2,2,115800,74400,30000,7
4,56.008965,-110.845607,6,4,0,4,1,2,506220,164340,333120,7
7,53.120883,-115.22525,6,7,18,4,4,2,2160,0,780,9
3,57.808933,-115.812533,6,4,0,4,3,2,166680,0,159360,6
5,57.307867,-110.7912,6,4,0,4,2,8,5400,4200,1140,7
8,55.91155,-115.63375,2,11,11,4,4,11,429360,426540,60,5
5,57.976783,-111.023117,6,10,7,4,2,0,600,0,300,8
6,57.154633,-119.194283,6,4,0,2,3,2,19771320,198000,19332000,7
8,56.664717,-116.012283,6,4,0,4,2,2,58440,12300,3600,6
3,58.71045,-118.690233,2,3,31,4,3,11,10860,1680,2760,5
8,56.491483,-114.237817,6,4,0,4,2,2,65400,48720,1800,6
5,59.427414,-110.847342,6,4,0,4,4,3,443400,182160,258180,8
5,57.515567,-111.279517,6,4,0,4,3,4,182700,157320,13800,6
0,51.632767,-115.097633,6,10,8,0,0,0,1200,0,1200,4
6,57.0602,-117.707017,5,11,9,4,3,0,52860,0,45720,6
1,53.306696,-117.806371,6,10,7,4,4,0,2040,0,1440,5
8,56.67795,-114.582583,6,10,7,3,4,0,960,0,600,6
8,55.07833299999999,-114.119667,6,10,14,4,5,11,3300,0,1920,5
3,57.69301700000001,-114.18035,6,4,0,4,1,2,81900,120,66300,7
8,55.18225,-114.054033,5,11,11,4,3,11,3540,0,0,4
8,56.3146,-113.369983,6,4,0,3,3,2,74280,64800,9000,7
0,50.81135,-114.628933,6,10,7,4,3,0,240,0,240,9
6,57.114217,-118.38505,6,4,0,4,4,2,4500,0,1320,7
0,51.63465,-115.104,6,10,8,0,0,0,600,0,600,9
4,55.92945,-110.725333,2,3,4,4,3,12,78600,0,78000,5
5,57.615833,-113.281833,0,4,0,4,4,2,4560,1500,780,6
8,56.90153299999999,-115.028567,6,4,0,4,1,1,95700,5400,82800,6
1,53.660974,-115.99678,5,11,5,4,4,14,64260,0,58500,6
3,58.714467000000006,-118.733583,2,3,31,4,4,11,30840,3900,26280,4
1,53.40885,-117.774083,6,7,18,3,4,8,6900,4200,1680,8
7,52.0789,-116.375083,6,11,30,4,3,8,83820,0,81780,9
6,57.96726700000001,-119.814733,6,4,0,3,3,2,243240,37860,161520,6
6,56.68816700000001,-119.406167,6,4,0,4,3,2,71940,7860,63900,8
6,57.054867,-119.692767,6,4,0,3,1,2,6300,4680,1320,8
4,56.16635,-112.766083,6,4,0,4,4,6,66360,1020,64140,6
3,58.52295,-117.8036,6,4,0,2,3,2,344760,155880,174120,7
5,59.991783,-111.362533,6,4,0,4,4,1,162780,102540,2340,7
3,57.9786,-114.886683,6,4,0,3,3,2,1446720,95340,1293420,8
1,53.62846700000001,-116.593167,5,7,15,4,3,11,5520,0,900,5
8,56.677115,-115.250033,6,7,18,4,3,12,7260,0,2640,5
8,55.128767,-114.18175,6,11,30,3,3,12,2100,0,300,7
3,59.89766700000001,-118.367583,6,4,0,4,3,2,10262760,8059680,2139000,5
3,58.01899399999999,-116.551439,5,3,31,4,3,0,540,0,300,8
8,55.9351,-115.614917,2,11,11,4,3,12,6060,0,2700,5
0,50.860033,-114.613717,6,10,8,0,0,0,360,0,360,5
8,55.53175,-116.157517,5,11,16,4,2,0,308940,0,305820,5
2,55.026876,-118.885458,5,11,16,4,3,12,174420,0,174300,4
4,55.732883,-111.522517,6,4,0,4,2,8,4560,1500,2460,6
3,58.792833,-118.159333,6,4,0,4,3,8,4564800,79500,4481940,6
0,50.238683,-114.368833,6,10,7,0,0,0,420,0,420,7
0,50.81100000000001,-114.626567,6,10,7,0,0,0,1920,0,1920,5
7,51.888633,-115.23615,6,4,0,3,4,2,84660,60,83640,7
3,58.47466,-114.495502,2,11,6,4,3,11,81000,0,81000,5
1,53.609217,-115.611733,6,14,0,4,4,11,42300,0,60,5
7,52.572833,-115.414267,6,4,0,4,2,2,5760,4560,1200,5
0,49.985583,-114.403017,6,10,8,0,0,0,480,0,480,8
5,56.55115,-111.323017,6,10,14,3,3,12,11100,0,60,6
0,49.82918,-114.49044,6,10,7,4,4,0,900,0,900,5
2,54.688541,-117.10406100000002,5,11,9,4,1,11,159000,0,154500,3
0,49.967733,-114.118267,6,10,8,0,0,0,720,0,720,5
8,55.914867,-115.119167,6,5,10,4,5,11,4800,0,960,5
7,51.987683,-115.564383,6,10,7,4,4,0,600,0,540,5
1,53.553033,-116.794167,5,11,5,3,4,0,874920,0,867240,4
3,58.69901700000001,-118.691967,2,3,4,4,3,0,194640,0,182340,6
7,52.7068,-115.28405,2,11,28,4,3,0,3420,0,180,5
3,58.42755,-116.37245,5,0,9,3,3,0,245100,70620,172860,7
3,59.392483,-117.518167,6,4,0,3,5,2,17580,3600,4500,6
2,55.055969,-118.732924,6,10,2,3,3,12,6000,0,1800,6
0,51.2867,-115.144733,6,10,8,0,0,0,900,0,900,8
8,55.907133,-115.621,2,11,6,4,4,8,13620,1200,6300,6
8,55.768517,-114.465033,6,10,7,3,3,2,15840,4620,60,1
6,57.258667,-116.240517,6,4,0,4,2,2,14400,3360,7500,7
1,52.98543299999999,-116.639317,6,10,7,3,4,0,240,0,240,9
5,56.3658,-111.063933,6,14,0,4,3,2,82680,2100,3000,11
0,51.550067,-115.20405,6,10,8,0,0,0,600,0,600,8
4,55.01585,-113.800783,5,6,24,4,3,0,331860,3600,259680,10
1,53.753717,-117.0788,6,4,0,4,4,2,43020,0,60,5
2,55.31555600000001,-117.956944,5,11,16,4,4,12,338280,0,336840,8
3,59.428617,-119.497567,6,4,0,4,4,2,255000,244200,300,7
0,51.5504,-115.2025,6,10,8,0,0,0,900,0,900,8
5,57.323333,-111.576667,6,5,32,3,3,13,20210520,883800,18642480,5
1,54.2329,-118.4207,6,10,23,4,5,0,18960,0,0,9
7,52.825933,-114.5673,5,10,11,4,3,11,148380,5700,137820,5
2,55.248617,-117.283483,5,11,16,4,4,12,341400,0,340200,4
3,58.698767,-118.68495,2,11,6,4,3,11,7860,1080,5100,5
1,53.704514,-115.183847,5,0,9,4,3,12,149700,36300,97140,4
8,56.657833,-114.358167,6,4,0,4,2,2,153060,138600,3600,7
5,56.54833299999999,-113.035667,6,4,0,4,1,2,74100,17340,6780,7
7,52.650283,-115.411333,2,11,31,4,3,11,8340,0,6660,5
4,56.166383,-110.457367,6,4,0,4,3,2,85560,5400,69180,5
5,59.257967,-110.74175,6,4,0,4,4,3,501600,486420,60,7
5,59.85528299999999,-111.459783,6,4,0,4,4,3,243660,69840,165060,7
7,52.52691700000001,-115.790817,6,10,8,0,0,0,4800,0,1200,10
2,54.87216700000001,-119.10175,6,5,14,4,3,11,8640,0,600,5
9,54.207633,-116.010717,6,1,15,4,3,8,86940,0,80100,8
1,53.833167,-118.69125,6,4,0,4,4,2,59820,4080,50040,7
2,54.51986700000001,-119.6504,6,4,0,4,2,3,339600,232200,106200,7
5,57.148233,-112.150417,6,4,0,4,4,2,7020,2160,1140,8
7,52.9641,-115.580633,6,10,7,3,3,3,60,0,60,5
4,54.61856,-111.835106,2,11,11,4,4,11,6360,2400,3900,4
3,57.848333,-114.629333,6,4,0,4,2,2,19200,2100,9600,6
5,57.740067,-113.4323,6,4,0,4,2,2,8220,0,1200,8
4,55.65185,-111.808333,6,4,0,4,3,2,5880,3300,2580,6
2,55.268556,-118.22336,6,11,16,4,4,0,675420,0,675000,6
7,52.462913,-114.86125,5,11,16,4,4,0,65760,0,62580,8
3,57.99555,-116.2943,6,0,9,4,3,6,857700,79020,771540,5
2,54.645233,-118.215633,6,4,0,4,4,8,150300,104100,2160,6
2,54.810833,-117.781167,6,4,0,4,3,8,25620,13260,3000,6
8,55.315597,-115.507172,6,14,0,4,3,8,12060,1380,6660,5
8,55.269833,-113.852567,6,7,15,3,3,11,6900,0,60,5
9,54.759333,-115.331167,6,7,18,4,3,2,172800,69240,94500,5
6,57.27785,-116.142683,6,4,0,4,3,2,80400,6180,66600,6
4,55.916583,-111.180583,6,4,0,4,5,2,14040,0,6360,7
3,59.03876700000001,-117.705583,6,3,31,4,3,11,5700,2160,300,4
0,50.2634,-114.32017,6,10,8,0,0,0,600,0,600,5
8,55.94845,-115.0199,6,4,0,4,3,8,1016340,111420,845100,8
9,54.33006700000001,-115.051883,6,3,4,3,4,11,4380,0,60,5
0,50.85355,-114.615483,6,10,7,0,0,0,540,0,540,8
4,55.949383,-110.730017,2,3,31,4,3,11,15840,9000,2040,5
9,54.657867,-114.714933,6,10,7,3,3,13,932400,0,850800,11
8,56.609667,-113.32095,6,4,0,4,2,2,2700,300,300,6
6,57.113583,-118.341267,6,4,0,4,2,8,4980,0,2100,5
3,58.191658,-116.340743,5,10,14,4,3,11,4740,0,60,5
0,51.403633,-115.065483,6,10,8,0,0,0,2700,0,2700,8
6,57.018542,-116.957673,6,4,0,4,2,2,75660,7980,57420,7
7,52.007917,-115.150883,6,10,8,0,0,0,660,0,660,5
7,52.204256,-116.002976,6,14,0,3,3,13,155700,61200,87300,9
2,54.977725,-118.933163,5,11,23,4,3,0,59700,0,780,6
8,56.433509,-115.979934,6,4,0,4,1,1,12120,8940,60,6
8,56.76605,-113.298867,6,4,0,3,3,8,10380,0,2100,6
1,53.322067,-117.7683,6,10,7,4,4,0,1200,0,1200,9
6,56.6235,-117.316083,5,11,9,4,3,0,261840,1080,259560,5
2,54.360317,-119.0311,6,4,0,3,4,2,9960,0,5460,7
8,55.2327,-114.1605,5,11,9,4,3,12,396900,46620,346500,5
8,55.511633,-116.526217,6,11,11,4,3,11,790260,0,780840,4
0,51.271083,-114.99535,6,10,8,0,0,0,60,0,60,7
8,56.47793299999999,-115.643137,6,14,0,2,3,2,1268220,409980,776220,5
